id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
48,BE_Battery,2030,8,21,24,0.0
49,BE_Battery,2030,9,1,4,0.0
50,BE_Battery,2030,9,5,8,0.0
51,BE_Battery,2030,9,9,12,0.0
52,BE_Battery,2030,9,13,16,0.0
53,BE_Battery,2030,9,17,20,0.0
54,BE_Battery,2030,9,21,24,0.0
55,BE_Battery,2030,10,1,4,0.0
56,BE_Battery,2030,10,5,8,0.0
57,BE_Battery,2030,10,9,12,0.0
58,BE_Battery,2030,10,13,16,0.0
59,BE_Battery,2030,10,17,20,-13.396165705666302
60,BE_Battery,2030,10,21,24,0.0
61,BE_CCGT,2030,1,1,4,0.0
62,BE_CCGT,2030,1,5,8,0.0
63,BE_CCGT,2030,1,9,12,0.0
64,BE_CCGT,2030,1,13,16,0.0
65,BE_CCGT,2030,1,17,20,0.0
66,BE_CCGT,2030,1,21,24,0.0
67,BE_CCGT,2030,2,1,4,0.0
68,BE_CCGT,2030,2,5,8,0.0
69,BE_CCGT,2030,2,9,12,0.0
70,BE_CCGT,2030,2,13,16,0.0
71,BE_CCGT,2030,2,17,20,0.0
72,BE_CCGT,2030,2,21,24,0.0
73,BE_CCGT,2030,3,1,4,0.0
74,BE_CCGT,2030,3,5,8,0.0
75,BE_CCGT,2030,3,9,12,0.0
76,BE_CCGT,2030,3,13,16,0.0
77,BE_CCGT,2030,3,17,20,0.0
78,BE_CCGT,2030,3,21,24,0.0
79,BE_CCGT,2030,4,1,4,0.0
80,BE_CCGT,2030,4,5,8,0.0
81,BE_CCGT,2030,4,9,12,0.0
82,BE_CCGT,2030,4,13,16,0.0
83,BE_CCGT,2030,4,17,20,0.0
84,BE_CCGT,2030,4,21,24,0.0
85,BE_CCGT,2030,5,1,4,0.0
86,BE_CCGT,2030,5,5,8,0.0
87,BE_CCGT,2030,5,9,12,0.0
88,BE_CCGT,2030,5,13,16,0.0
89,BE_CCGT,2030,5,17,20,0.0
90,BE_CCGT,2030,5,21,24,0.0
91,BE_CCGT,2030,6,1,4,0.0
92,BE_CCGT,2030,6,5,8,0.0
93,BE_CCGT,2030,6,9,12,0.0
94,BE_CCGT,2030,6,13,16,0.0
95,BE_CCGT,2030,6,17,20,0.0
96,BE_CCGT,2030,6,21,24,0.0
97,BE_CCGT,2030,7,1,4,-2.663999999999999
98,BE_CCGT,2030,7,5,8,-2.663999999999999
99,BE_CCGT,2030,7,9,12,-2.663999999999999
100,BE_CCGT,2030,7,13,16,0.0
101,BE_CCGT,2030,7,17,20,-2.663999999999999
102,BE_CCGT,2030,7,21,24,0.0
103,BE_CCGT,2030,8,1,4,0.0
104,BE_CCGT,2030,8,5,8,0.0
105,BE_CCGT,2030,8,9,12,0.0
106,BE_CCGT,2030,8,13,16,0.0
107,BE_CCGT,2030,8,17,20,0.0
108,BE_CCGT,2030,8,21,24,0.0
109,BE_CCGT,2030,9,1,4,0.0
110,BE_CCGT,2030,9,5,8,0.0
111,BE_CCGT,2030,9,9,12,0.0
112,BE_CCGT,2030,9,13,16,0.0
113,BE_CCGT,2030,9,17,20,0.0
114,BE_CCGT,2030,9,21,24,0.0
115,BE_CCGT,2030,10,1,4,0.0
116,BE_CCGT,2030,10,5,8,0.0
117,BE_CCGT,2030,10,9,12,-3.3119999999999985
118,BE_CCGT,2030,10,13,16,-3.3119999999999985
119,BE_CCGT,2030,10,17,20,-61.07322852833151
120,BE_CCGT,2030,10,21,24,0.0
121,BE_Coal,2030,1,1,4,0.0
122,BE_Coal,2030,1,5,8,0.0
123,BE_Coal,2030,1,9,12,-3.2436000000000003
124,BE_Coal,2030,1,13,16,0.0
125,BE_Coal,2030,1,17,20,0.0
126,BE_Coal,2030,1,21,24,0.0
127,BE_Coal,2030,2,1,4,0.0
128,BE_Coal,2030,2,5,8,0.0
129,BE_Coal,2030,2,9,12,0.0
130,BE_Coal,2030,2,13,16,0.0
131,BE_Coal,2030,2,17,20,0.0
132,BE_Coal,2030,2,21,24,0.0
133,BE_Coal,2030,3,1,4,0.0
134,BE_Coal,2030,3,5,8,0.0
135,BE_Coal,2030,3,9,12,0.0
136,BE_Coal,2030,3,13,16,0.0
137,BE_Coal,2030,3,17,20,0.0
138,BE_Coal,2030,3,21,24,0.0
139,BE_Coal,2030,4,1,4,0.0
140,BE_Coal,2030,4,5,8,0.0
141,BE_Coal,2030,4,9,12,0.0
142,BE_Coal,2030,4,13,16,0.0
143,BE_Coal,2030,4,17,20,0.0
144,BE_Coal,2030,4,21,24,0.0
145,BE_Coal,2030,5,1,4,0.0
146,BE_Coal,2030,5,5,8,0.0
147,BE_Coal,2030,5,9,12,0.0
148,BE_Coal,2030,5,13,16,0.0
149,BE_Coal,2030,5,17,20,0.0
150,BE_Coal,2030,5,21,24,0.0
151,BE_Coal,2030,6,1,4,0.0
152,BE_Coal,2030,6,5,8,0.0
153,BE_Coal,2030,6,9,12,0.0
154,BE_Coal,2030,6,13,16,0.0
155,BE_Coal,2030,6,17,20,0.0
156,BE_Coal,2030,6,21,24,0.0
157,BE_Coal,2030,7,1,4,-4.928399999999999
158,BE_Coal,2030,7,5,8,-4.928399999999999
159,BE_Coal,2030,7,9,12,-4.928399999999999
160,BE_Coal,2030,7,13,16,-2.2644
161,BE_Coal,2030,7,17,20,-4.928399999999999
162,BE_Coal,2030,7,21,24,-2.2644
163,BE_Coal,2030,8,1,4,0.0
164,BE_Coal,2030,8,5,8,0.0
165,BE_Coal,2030,8,9,12,0.0
166,BE_Coal,2030,8,13,16,0.0
167,BE_Coal,2030,8,17,20,0.0
168,BE_Coal,2030,8,21,24,0.0
169,BE_Coal,2030,9,1,4,0.0
170,BE_Coal,2030,9,5,8,0.0
171,BE_Coal,2030,9,9,12,0.0
172,BE_Coal,2030,9,13,16,0.0
173,BE_Coal,2030,9,17,20,0.0
174,BE_Coal,2030,9,21,24,0.0
175,BE_Coal,2030,10,1,4,-2.8152
176,BE_Coal,2030,10,5,8,-2.8152
177,BE_Coal,2030,10,9,12,-6.127199999999998
178,BE_Coal,2030,10,13,16,-6.127199999999998
179,BE_Coal,2030,10,17,20,-63.88842852833152
180,BE_Coal,2030,10,21,24,0.0
181,BE_Nuclear,2030,1,1,4,-1.9716000000000002
182,BE_Nuclear,2030,1,5,8,-1.9716000000000002
183,BE_Nuclear,2030,1,9,12,-5.2152
184,BE_Nuclear,2030,1,13,16,-1.9716000000000002
185,BE_Nuclear,2030,1,17,20,-1.9716000000000002
186,BE_Nuclear,2030,1,21,24,-1.9716000000000002
187,BE_Nuclear,2030,2,1,4,0.0
188,BE_Nuclear,2030,2,5,8,0.0
189,BE_Nuclear,2030,2,9,12,0.0
190,BE_Nuclear,2030,2,13,16,0.0
191,BE_Nuclear,2030,2,17,20,0.0
192,BE_Nuclear,2030,2,21,24,0.0
193,BE_Nuclear,2030,3,1,4,0.0
194,BE_Nuclear,2030,3,5,8,0.0
195,BE_Nuclear,2030,3,9,12,0.0
196,BE_Nuclear,2030,3,13,16,0.0
197,BE_Nuclear,2030,3,17,20,0.0
198,BE_Nuclear,2030,3,21,24,0.0
199,BE_Nuclear,2030,4,1,4,0.0
200,BE_Nuclear,2030,4,5,8,0.0
201,BE_Nuclear,2030,4,9,12,0.0
202,BE_Nuclear,2030,4,13,16,0.0
203,BE_Nuclear,2030,4,17,20,0.0
204,BE_Nuclear,2030,4,21,24,0.0
205,BE_Nuclear,2030,5,1,4,0.0
206,BE_Nuclear,2030,5,5,8,0.0
207,BE_Nuclear,2030,5,9,12,0.0
208,BE_Nuclear,2030,5,13,16,0.0
209,BE_Nuclear,2030,5,17,20,0.0
210,BE_Nuclear,2030,5,21,24,0.0
211,BE_Nuclear,2030,6,1,4,-0.6696
212,BE_Nuclear,2030,6,5,8,-0.6696
213,BE_Nuclear,2030,6,9,12,-0.6696
214,BE_Nuclear,2030,6,13,16,0.0
215,BE_Nuclear,2030,6,17,20,0.0
216,BE_Nuclear,2030,6,21,24,0.0
217,BE_Nuclear,2030,7,1,4,-6.304799999999999
218,BE_Nuclear,2030,7,5,8,-6.304799999999999
219,BE_Nuclear,2030,7,9,12,-6.304799999999999
220,BE_Nuclear,2030,7,13,16,-3.6408000000000005
221,BE_Nuclear,2030,7,17,20,-6.304799999999999
222,BE_Nuclear,2030,7,21,24,-3.6408000000000005
223,BE_Nuclear,2030,8,1,4,0.0
224,BE_Nuclear,2030,8,5,8,0.0
225,BE_Nuclear,2030,8,9,12,0.0
226,BE_Nuclear,2030,8,13,16,0.0
227,BE_Nuclear,2030,8,17,20,0.0
228,BE_Nuclear,2030,8,21,24,0.0
229,BE_Nuclear,2030,9,1,4,0.0
230,BE_Nuclear,2030,9,5,8,0.0
231,BE_Nuclear,2030,9,9,12,0.0
232,BE_Nuclear,2030,9,13,16,0.0
233,BE_Nuclear,2030,9,17,20,0.0
234,BE_Nuclear,2030,9,21,24,0.0
235,BE_Nuclear,2030,10,1,4,-4.526400000000001
236,BE_Nuclear,2030,10,5,8,-4.526400000000001
237,BE_Nuclear,2030,10,9,12,-7.838399999999998
238,BE_Nuclear,2030,10,13,16,-7.838399999999998
239,BE_Nuclear,2030,10,17,20,-65.59962852833152
240,BE_Nuclear,2030,10,21,24,-1.7112000000000003
241,BE_OCGT,2030,1,1,4,0.0
242,BE_OCGT,2030,1,5,8,0.0
243,BE_OCGT,2030,1,9,12,0.0
244,BE_OCGT,2030,1,13,16,0.0
245,BE_OCGT,2030,1,17,20,0.0
246,BE_OCGT,2030,1,21,24,0.0
247,BE_OCGT,2030,2,1,4,0.0
248,BE_OCGT,2030,2,5,8,0.0
249,BE_OCGT,2030,2,9,12,0.0
250,BE_OCGT,2030,2,13,16,0.0
251,BE_OCGT,2030,2,17,20,0.0
252,BE_OCGT,2030,2,21,24,0.0
253,BE_OCGT,2030,3,1,4,0.0
254,BE_OCGT,2030,3,5,8,0.0
255,BE_OCGT,2030,3,9,12,0.0
256,BE_OCGT,2030,3,13,16,0.0
257,BE_OCGT,2030,3,17,20,0.0
258,BE_OCGT,2030,3,21,24,0.0
259,BE_OCGT,2030,4,1,4,0.0
260,BE_OCGT,2030,4,5,8,0.0
261,BE_OCGT,2030,4,9,12,0.0
262,BE_OCGT,2030,4,13,16,0.0
263,BE_OCGT,2030,4,17,20,0.0
264,BE_OCGT,2030,4,21,24,0.0
265,BE_OCGT,2030,5,1,4,0.0
266,BE_OCGT,2030,5,5,8,0.0
267,BE_OCGT,2030,5,9,12,0.0
268,BE_OCGT,2030,5,13,16,0.0
269,BE_OCGT,2030,5,17,20,0.0
270,BE_OCGT,2030,5,21,24,0.0
271,BE_OCGT,2030,6,1,4,0.0
272,BE_OCGT,2030,6,5,8,0.0
273,BE_OCGT,2030,6,9,12,0.0
274,BE_OCGT,2030,6,13,16,0.0
275,BE_OCGT,2030,6,17,20,0.0
276,BE_OCGT,2030,6,21,24,0.0
277,BE_OCGT,2030,7,1,4,0.0
278,BE_OCGT,2030,7,5,8,0.0
279,BE_OCGT,2030,7,9,12,0.0
280,BE_OCGT,2030,7,13,16,0.0
281,BE_OCGT,2030,7,17,20,0.0
282,BE_OCGT,2030,7,21,24,0.0
283,BE_OCGT,2030,8,1,4,0.0
284,BE_OCGT,2030,8,5,8,0.0
285,BE_OCGT,2030,8,9,12,0.0
286,BE_OCGT,2030,8,13,16,0.0
287,BE_OCGT,2030,8,17,20,0.0
288,BE_OCGT,2030,8,21,24,0.0
289,BE_OCGT,2030,9,1,4,0.0
290,BE_OCGT,2030,9,5,8,0.0
291,BE_OCGT,2030,9,9,12,0.0
292,BE_OCGT,2030,9,13,16,0.0
293,BE_OCGT,2030,9,17,20,0.0
294,BE_OCGT,2030,9,21,24,0.0
295,BE_OCGT,2030,10,1,4,0.0
296,BE_OCGT,2030,10,5,8,0.0
297,BE_OCGT,2030,10,9,12,0.0
298,BE_OCGT,2030,10,13,16,0.0
299,BE_OCGT,2030,10,17,20,-57.761228528331515
300,BE_OCGT,2030,10,21,24,0.0
301,BE_Solar,2030,1,1,4,-3.7524
302,BE_Solar,2030,1,5,8,-3.7524
303,BE_Solar,2030,1,9,12,-6.996
304,BE_Solar,2030,1,13,16,-3.7524
305,BE_Solar,2030,1,17,20,-3.7524
306,BE_Solar,2030,1,21,24,-3.7524
307,BE_Solar,2030,2,1,4,-0.264
308,BE_Solar,2030,2,5,8,-0.264
309,BE_Solar,2030,2,9,12,-0.264
310,BE_Solar,2030,2,13,16,-0.264
311,BE_Solar,2030,2,17,20,-0.264
312,BE_Solar,2030,2,21,24,-0.264
313,BE_Solar,2030,3,1,4,-0.232
314,BE_Solar,2030,3,5,8,-0.232
315,BE_Solar,2030,3,9,12,-0.232
316,BE_Solar,2030,3,13,16,-0.232
317,BE_Solar,2030,3,17,20,-0.232
318,BE_Solar,2030,3,21,24,-0.232
319,BE_Solar,2030,4,1,4,-0.184
320,BE_Solar,2030,4,5,8,-0.184
321,BE_Solar,2030,4,9,12,-0.184
322,BE_Solar,2030,4,13,16,-0.184
323,BE_Solar,2030,4,17,20,-0.184
324,BE_Solar,2030,4,21,24,-0.184
325,BE_Solar,2030,5,1,4,-0.41600000000000004
326,BE_Solar,2030,5,5,8,-0.41600000000000004
327,BE_Solar,2030,5,9,12,-0.41600000000000004
328,BE_Solar,2030,5,13,16,-0.41600000000000004
329,BE_Solar,2030,5,17,20,-0.41600000000000004
330,BE_Solar,2030,5,21,24,-0.41600000000000004
331,BE_Solar,2030,6,1,4,-1.2744
332,BE_Solar,2030,6,5,8,-1.2744
333,BE_Solar,2030,6,9,12,-1.2744
334,BE_Solar,2030,6,13,16,-0.14400000000000002
335,BE_Solar,2030,6,17,20,-0.14400000000000002
336,BE_Solar,2030,6,21,24,-0.14400000000000002
337,BE_Solar,2030,7,1,4,-7.547999999999999
338,BE_Solar,2030,7,5,8,-7.547999999999999
339,BE_Solar,2030,7,9,12,-7.547999999999999
340,BE_Solar,2030,7,13,16,-4.884
341,BE_Solar,2030,7,17,20,-7.547999999999999
342,BE_Solar,2030,7,21,24,-4.884
343,BE_Solar,2030,8,1,4,-0.248
344,BE_Solar,2030,8,5,8,-0.248
345,BE_Solar,2030,8,9,12,-0.248
346,BE_Solar,2030,8,13,16,-0.248
347,BE_Solar,2030,8,17,20,-0.248
348,BE_Solar,2030,8,21,24,-0.248
349,BE_Solar,2030,9,1,4,-0.34400000000000003
350,BE_Solar,2030,9,5,8,-0.34400000000000003
351,BE_Solar,2030,9,9,12,-0.34400000000000003
352,BE_Solar,2030,9,13,16,-0.34400000000000003
353,BE_Solar,2030,9,17,20,-0.34400000000000003
354,BE_Solar,2030,9,21,24,-0.34400000000000003
355,BE_Solar,2030,10,1,4,-6.072
356,BE_Solar,2030,10,5,8,-6.072
357,BE_Solar,2030,10,9,12,-9.383999999999999
358,BE_Solar,2030,10,13,16,-9.383999999999999
359,BE_Solar,2030,10,17,20,-67.14522852833151
360,BE_Solar,2030,10,21,24,-3.2568
361,BE_Wind_Offshore,2030,1,1,4,-3.3284000000000002
362,BE_Wind_Offshore,2030,1,5,8,-3.3284000000000002
363,BE_Wind_Offshore,2030,1,9,12,-6.572
364,BE_Wind_Offshore,2030,1,13,16,-3.3284000000000002
365,BE_Wind_Offshore,2030,1,17,20,-3.3284000000000002
366,BE_Wind_Offshore,2030,1,21,24,-3.3284000000000002
367,BE_Wind_Offshore,2030,2,1,4,0.0
368,BE_Wind_Offshore,2030,2,5,8,0.0
369,BE_Wind_Offshore,2030,2,9,12,0.0
370,BE_Wind_Offshore,2030,2,13,16,0.0
371,BE_Wind_Offshore,2030,2,17,20,0.0
372,BE_Wind_Offshore,2030,2,21,24,0.0
373,BE_Wind_Offshore,2030,3,1,4,0.0
374,BE_Wind_Offshore,2030,3,5,8,0.0
375,BE_Wind_Offshore,2030,3,9,12,0.0
376,BE_Wind_Offshore,2030,3,13,16,0.0
377,BE_Wind_Offshore,2030,3,17,20,0.0
378,BE_Wind_Offshore,2030,3,21,24,0.0
379,BE_Wind_Offshore,2030,4,1,4,0.0
380,BE_Wind_Offshore,2030,4,5,8,0.0
381,BE_Wind_Offshore,2030,4,9,12,0.0
382,BE_Wind_Offshore,2030,4,13,16,0.0
383,BE_Wind_Offshore,2030,4,17,20,0.0
384,BE_Wind_Offshore,2030,4,21,24,0.0
385,BE_Wind_Offshore,2030,5,1,4,0.0
386,BE_Wind_Offshore,2030,5,5,8,0.0
387,BE_Wind_Offshore,2030,5,9,12,0.0
388,BE_Wind_Offshore,2030,5,13,16,0.0
389,BE_Wind_Offshore,2030,5,17,20,0.0
390,BE_Wind_Offshore,2030,5,21,24,0.0
391,BE_Wind_Offshore,2030,6,1,4,-1.1303999999999998
392,BE_Wind_Offshore,2030,6,5,8,-1.1303999999999998
393,BE_Wind_Offshore,2030,6,9,12,-1.1303999999999998
394,BE_Wind_Offshore,2030,6,13,16,0.0
395,BE_Wind_Offshore,2030,6,17,20,0.0
396,BE_Wind_Offshore,2030,6,21,24,0.0
397,BE_Wind_Offshore,2030,7,1,4,-7.251999999999999
398,BE_Wind_Offshore,2030,7,5,8,-7.251999999999999
399,BE_Wind_Offshore,2030,7,9,12,-7.251999999999999
400,BE_Wind_Offshore,2030,7,13,16,-4.588
401,BE_Wind_Offshore,2030,7,17,20,-7.251999999999999
402,BE_Wind_Offshore,2030,7,21,24,-4.588
403,BE_Wind_Offshore,2030,8,1,4,0.0
404,BE_Wind_Offshore,2030,8,5,8,0.0
405,BE_Wind_Offshore,2030,8,9,12,0.0
406,BE_Wind_Offshore,2030,8,13,16,0.0
407,BE_Wind_Offshore,2030,8,17,20,0.0
408,BE_Wind_Offshore,2030,8,21,24,0.0
409,BE_Wind_Offshore,2030,9,1,4,0.0
410,BE_Wind_Offshore,2030,9,5,8,0.0
411,BE_Wind_Offshore,2030,9,9,12,0.0
412,BE_Wind_Offshore,2030,9,13,16,0.0
413,BE_Wind_Offshore,2030,9,17,20,0.0
414,BE_Wind_Offshore,2030,9,21,24,0.0
415,BE_Wind_Offshore,2030,10,1,4,-5.704
416,BE_Wind_Offshore,2030,10,5,8,-5.704
417,BE_Wind_Offshore,2030,10,9,12,-9.015999999999998
418,BE_Wind_Offshore,2030,10,13,16,-9.015999999999998
419,BE_Wind_Offshore,2030,10,17,20,-66.77722852833152
420,BE_Wind_Offshore,2030,10,21,24,-2.8888000000000003
421,BE_Wind_Onshore,2030,1,1,4,-3.3284000000000002
422,BE_Wind_Onshore,2030,1,5,8,-3.3284000000000002
423,BE_Wind_Onshore,2030,1,9,12,-6.572
424,BE_Wind_Onshore,2030,1,13,16,-3.3284000000000002
425,BE_Wind_Onshore,2030,1,17,20,-3.3284000000000002
426,BE_Wind_Onshore,2030,1,21,24,-3.3284000000000002
427,BE_Wind_Onshore,2030,2,1,4,0.0
428,BE_Wind_Onshore,2030,2,5,8,0.0
429,BE_Wind_Onshore,2030,2,9,12,0.0
430,BE_Wind_Onshore,2030,2,13,16,0.0
431,BE_Wind_Onshore,2030,2,17,20,0.0
432,BE_Wind_Onshore,2030,2,21,24,0.0
433,BE_Wind_Onshore,2030,3,1,4,0.0
434,BE_Wind_Onshore,2030,3,5,8,0.0
435,BE_Wind_Onshore,2030,3,9,12,0.0
436,BE_Wind_Onshore,2030,3,13,16,0.0
437,BE_Wind_Onshore,2030,3,17,20,0.0
438,BE_Wind_Onshore,2030,3,21,24,0.0
439,BE_Wind_Onshore,2030,4,1,4,0.0
440,BE_Wind_Onshore,2030,4,5,8,0.0
441,BE_Wind_Onshore,2030,4,9,12,0.0
442,BE_Wind_Onshore,2030,4,13,16,0.0
443,BE_Wind_Onshore,2030,4,17,20,0.0
444,BE_Wind_Onshore,2030,4,21,24,0.0
445,BE_Wind_Onshore,2030,5,1,4,0.0
446,BE_Wind_Onshore,2030,5,5,8,0.0
447,BE_Wind_Onshore,2030,5,9,12,0.0
448,BE_Wind_Onshore,2030,5,13,16,0.0
449,BE_Wind_Onshore,2030,5,17,20,0.0
450,BE_Wind_Onshore,2030,5,21,24,0.0
451,BE_Wind_Onshore,2030,6,1,4,-1.1303999999999998
452,BE_Wind_Onshore,2030,6,5,8,-1.1303999999999998
453,BE_Wind_Onshore,2030,6,9,12,-1.1303999999999998
454,BE_Wind_Onshore,2030,6,13,16,0.0
455,BE_Wind_Onshore,2030,6,17,20,0.0
456,BE_Wind_Onshore,2030,6,21,24,0.0
457,BE_Wind_Onshore,2030,7,1,4,-7.251999999999999
458,BE_Wind_Onshore,2030,7,5,8,-7.251999999999999
459,BE_Wind_Onshore,2030,7,9,12,-7.251999999999999
460,BE_Wind_Onshore,2030,7,13,16,-4.588
461,BE_Wind_Onshore,2030,7,17,20,-7.251999999999999
462,BE_Wind_Onshore,2030,7,21,24,-4.588
463,BE_Wind_Onshore,2030,8,1,4,0.0
464,BE_Wind_Onshore,2030,8,5,8,0.0
465,BE_Wind_Onshore,2030,8,9,12,0.0
466,BE_Wind_Onshore,2030,8,13,16,0.0
467,BE_Wind_Onshore,2030,8,17,20,0.0
468,BE_Wind_Onshore,2030,8,21,24,0.0
469,BE_Wind_Onshore,2030,9,1,4,0.0
470,BE_Wind_Onshore,2030,9,5,8,0.0
471,BE_Wind_Onshore,2030,9,9,12,0.0
472,BE_Wind_Onshore,2030,9,13,16,0.0
473,BE_Wind_Onshore,2030,9,17,20,0.0
474,BE_Wind_Onshore,2030,9,21,24,0.0
475,BE_Wind_Onshore,2030,10,1,4,-5.704
476,BE_Wind_Onshore,2030,10,5,8,-5.704
477,BE_Wind_Onshore,2030,10,9,12,-9.015999999999998
478,BE_Wind_Onshore,2030,10,13,16,-9.015999999999998
479,BE_Wind_Onshore,2030,10,17,20,-66.77722852833152
480,BE_Wind_Onshore,2030,10,21,24,-2.8888000000000003
481,CH_Battery,2030,1,1,4,0.0
482,CH_Battery,2030,1,5,8,0.0
483,CH_Battery,2030,1,9,12,0.0
484,CH_Battery,2030,1,13,16,0.0
485,CH_Battery,2030,1,17,20,0.0
486,CH_Battery,2030,1,21,24,0.0
487,CH_Battery,2030,2,1,4,0.0
488,CH_Battery,2030,2,5,8,0.0
489,CH_Battery,2030,2,9,12,0.0
490,CH_Battery,2030,2,13,16,0.0
491,CH_Battery,2030,2,17,20,0.0
492,CH_Battery,2030,2,21,24,0.0
493,CH_Battery,2030,3,1,4,0.0
494,CH_Battery,2030,3,5,8,0.0
495,CH_Battery,2030,3,9,12,0.0
496,CH_Battery,2030,3,13,16,0.0
497,CH_Battery,2030,3,17,20,-3.5121657056663045
498,CH_Battery,2030,3,21,24,0.0
499,CH_Battery,2030,4,1,4,0.0
500,CH_Battery,2030,4,5,8,0.0
501,CH_Battery,2030,4,9,12,0.0
502,CH_Battery,2030,4,13,16,0.0
503,CH_Battery,2030,4,17,20,0.0
504,CH_Battery,2030,4,21,24,0.0
505,CH_Battery,2030,5,1,4,0.0
506,CH_Battery,2030,5,5,8,0.0
507,CH_Battery,2030,5,9,12,0.0
508,CH_Battery,2030,5,13,16,0.0
509,CH_Battery,2030,5,17,20,0.0
510,CH_Battery,2030,5,21,24,0.0
511,CH_Battery,2030,6,1,4,0.0
512,CH_Battery,2030,6,5,8,0.0
513,CH_Battery,2030,6,9,12,0.0
514,CH_Battery,2030,6,13,16,0.0
515,CH_Battery,2030,6,17,20,0.0
516,CH_Battery,2030,6,21,24,0.0
517,CH_Battery,2030,7,1,4,0.0
518,CH_Battery,2030,7,5,8,0.0
519,CH_Battery,2030,7,9,12,0.0
520,CH_Battery,2030,7,13,16,0.0
521,CH_Battery,2030,7,17,20,0.0
522,CH_Battery,2030,7,21,24,0.0
523,CH_Battery,2030,8,1,4,0.0
524,CH_Battery,2030,8,5,8,0.0
525,CH_Battery,2030,8,9,12,0.0
526,CH_Battery,2030,8,13,16,0.0
527,CH_Battery,2030,8,17,20,0.0
528,CH_Battery,2030,8,21,24,0.0
529,CH_Battery,2030,9,1,4,0.0
530,CH_Battery,2030,9,5,8,0.0
531,CH_Battery,2030,9,9,12,0.0
532,CH_Battery,2030,9,13,16,0.0
533,CH_Battery,2030,9,17,20,0.0
534,CH_Battery,2030,9,21,24,0.0
535,CH_Battery,2030,10,1,4,0.0
536,CH_Battery,2030,10,5,8,0.0
537,CH_Battery,2030,10,9,12,0.0
538,CH_Battery,2030,10,13,16,0.0
539,CH_Battery,2030,10,17,20,-3.3119999999999985
540,CH_Battery,2030,10,21,24,0.0
541,CH_CCGT,2030,1,1,4,0.0
542,CH_CCGT,2030,1,5,8,0.0
543,CH_CCGT,2030,1,9,12,0.0
544,CH_CCGT,2030,1,13,16,0.0
545,CH_CCGT,2030,1,17,20,0.0
546,CH_CCGT,2030,1,21,24,0.0
547,CH_CCGT,2030,2,1,4,0.0
548,CH_CCGT,2030,2,5,8,0.0
549,CH_CCGT,2030,2,9,12,0.0
550,CH_CCGT,2030,2,13,16,0.0
551,CH_CCGT,2030,2,17,20,0.0
552,CH_CCGT,2030,2,21,24,0.0
553,CH_CCGT,2030,3,1,4,0.0
554,CH_CCGT,2030,3,5,8,0.0
555,CH_CCGT,2030,3,9,12,0.0
556,CH_CCGT,2030,3,13,16,0.0
557,CH_CCGT,2030,3,17,20,-57.096828528331514
558,CH_CCGT,2030,3,21,24,-53.58466282266521
559,CH_CCGT,2030,4,1,4,0.0
560,CH_CCGT,2030,4,5,8,0.0
561,CH_CCGT,2030,4,9,12,0.0
562,CH_CCGT,2030,4,13,16,0.0
563,CH_CCGT,2030,4,17,20,0.0
564,CH_CCGT,2030,4,21,24,0.0
565,CH_CCGT,2030,5,1,4,0.0
566,CH_CCGT,2030,5,5,8,0.0
